,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
ACU,-0.0861851,0.15217936,,,,0.985545,,,15.478,,,21.28,4.624,1536883200,91.713,-0.107,-0.144,10729913,0.079239994,11.048,0.875,118544312,USD,,2959861,1.79,11.888268,-3744072,421.0,,,0.36693,47899273,0.12276,0.60383,Household & Personal Products,,,1514678400,,,,1,86400,,,1530316800,3746479,1577750400,2,4222876,0.05657,,1.41,2,1.3748547,,0.02767,0.02767,2.067,strong_buy,1.0,0.04201,0.07377,0.023,40.154,,Consumer Defensive,,3374060,0.0087,29329,1534291200,32756,0.0124,7.6,29.0,25.25,27.13,27.13,,,1894000,0.561,47896000,135415344,1.02,,
ACY,0.09342563,0.15217936,,,,-0.657104,,,33.601,,,15.5,0.249,1536883200,310.154,,,24170800,0.70567,6.853,4.836,165648352,USD,,1046062,1.84,8.423913,160450,,,,0.92926,31540600,0.4133,0.216,Rental & Leasing Services,,,1514678400,,,,1,86400,,,1530316800,6638200,1577750400,1,17055700,0.34835997,,,2,0.46129578,,0.19379999,0.19379999,0.213,buy,2.0,0.030639999,0.1499,-0.056,24.182,,Industrials,,1416700,0.002,2775,1534291200,1644,0.0026,0.84,17.5,17.5,17.5,17.5,,,4378000,3.09,147642496,34252400,4.687,,
AINC,0.19774675,0.15217936,,,2.0,1.286794,,8.0,19.693,,9.0,75.87,1.454,1536883200,27.17,,,6515000,0.043319996,20.044,0.868,130588344,USD,,1692151,7.46,10.170241,35078752,102.0,,,0.19454001,10617000,0.52656,0.17452998,Asset Management,,,1514678400,,,,1,86400,,,1530316800,-6035000,1577750400,1,19616000,0.00681,9.0,,2,3.852638,,-0.04004,-0.04004,1.142,hold,3.0,0.00588,-0.17363001,1.853,72.662,,Financial Services,9.0,2109390,0.0187,39527,1534291200,35837,0.0431,5.71,95.0,95.0,95.0,95.0,,,40868000,19.374,12991000,150372992,-6.342,,
AIRI,-0.04794526,0.15217936,,,,-0.375584,,,0.691,,,1.39,1.228,1536883200,162.6,,,-3325000,-0.07039,-20.015,1.409,66549264,USD,,20756232,-0.12,-11.583333,-2990750,275.0,,,0.083579995,4867000,0.47507,0.20792,Aerospace & Defense,,,1514678400,1287014400,1/400,,1,86400,,,1530316800,-13266000,1577750400,2,-3664000,-0.13003,,,2,2.0115774,,-0.43840998,-0.43840998,0.253,buy,2.0,-0.05513,-0.66103,-0.074,2.105,,Industrials,,26427600,0.0014,36129,1534291200,42397,0.0018000001,1.48,2.5,2.0,2.25,2.25,,,405000,0.015,29694000,47234000,-0.89,,
AKG,-0.1792553,0.15217936,,,2.0,0.190587,,3.0,1.372,,5.0,0.807,2.258,1536883200,,,,116311000,0.47489,1.483,0.704,172448496,USD,,170362807,0.03,26.9,-310010624,,,,0.53853,126765000,0.22311,0.51183,Gold,,,1514678400,,,,1,86400,,,1530316800,-142394000,1577750400,5,107566000,0.21316999,5.0,,3,0.5881924,,-0.58138,-0.58138,0.08,hold,2.6,0.05263,-0.38042,0.11,1.173,,Basic Materials,6.0,225804992,0.0026,589245,1534291200,307213,,1.68,2.3,0.96,1.55,1.34,,,18756000,0.083,0,244924000,-0.682,,
ALO,-0.82471657,0.15217936,,,2.0,-0.947663,,2.0,3.274,,4.0,0.7976,3.148,1535673600,8.741,-0.494,-0.065,13851000,0.14525,4.13,0.6,57203348,USD,,80254243,0.4,1.994,-83986496,356.0,,,0.21216999,30703000,0.041100003,0.25957,Gold,,,1514678400,1494892800,1/10,,1,86400,,,1530316800,8858000,1577750400,5,-9561000,0.094060004,3.0,,4,0.24361637,,0.092889994,0.092889994,1.226,buy,2.4,0.01931,0.04145,-0.031,1.993,,Basic Materials,6.0,83784096,0.0191,1500254,1532995200,1529159,,3.9,7.09,4.33,5.47,5.51,,,29732000,0.355,23980000,95358000,0.184,,
AMBO,Infinity,0.15217936,,,,-61.132137,,,1.693,,,5.55,0.841,1536883200,18.21,0.447,0.452,5880044,0.078379996,11.676,0.915,68656448,CNY,,8124944,,,,1694.0,,,0.40132,187529000,0.0,0.00071000005,Education & Training Services,,,1514678400,1441324800,1/30,,1,86400,,,1530316800,9908880,1577750400,1,,0.03217,,,2,3.2782047,,0.13209,0.13209,0.575,buy,2.0,0.010039999,0.36543998,0.168,3.83,,Consumer Defensive,,21557900,0.00059999997,12588,1534291200,7809,,0.94,55.39,55.39,55.39,55.39,,,58127840,2.696,6555760,75016560,0.501,,
APHB,0.09677422,0.15217936,,,,3.524666,,,0.506,,,1.01,2.987,1536883200,,,,-8836000,0.0,-1.152,175.453,10176259,USD,,13625878,-0.79,-1.278481,-6076250,31.0,,,0.0,-2766000,0.04802,0.10832,Biotechnology,,,1514678400,1493078400,1/10,,1,86400,,,1530316800,-9315000,1577750400,1,-8671000,-158.93103,,,2,1.9960475,,0.0,0.0,2.83,buy,2.0,-0.42953,-1.02363,,0.005,,Healthcare,,16468300,0.0652,1073600,1534291200,821241,0.0797,8.58,6.0,6.0,6.0,6.0,,,5798000,0.352,0,58000,-0.773,,
ASM,-0.5766667,0.15217936,,,,0.082845,,,1.311,,,0.6241,1.576,1535673600,17.044,-0.236,-0.272,7338763,0.21179001,5.841,1.237,42864560,USD,,53216271,0.15,4.1606665,-8139106,,,,0.28,11383511,0.04458,0.11833,Silver,,,1514678400,,,,1,86400,,,1530316800,2437461,1577750400,3,4866062,0.10858,,,4,0.47604886,,0.07034,0.07034,0.944,buy,2.0,0.02259,0.03522,0.16,0.651,,Basic Materials,,55805700,0.020599999,1150142,1532995200,1152354,,7.82,3.23,2.79,3.0,2.98,,,4766000,0.085,12473000,34651640,0.04,,
AST,-0.625,0.15217936,,,,2.430384,,,0.506,,,1.3,6.536,1536883200,11.567,,,-22132000,0.0,-2.738,26.315,60604216,USD,,27771351,-0.44,-2.9545453,-7728625,31.0,,,0.90664,3877000,0.40233,0.17797,Biotechnology,,,1514678400,1412208000,1348/1000,,1,86400,,,1530316800,-22651000,1577750400,5,-17438000,-11.24012,,,2,2.56917,,0.0,0.0,6.09,buy,2.2,-0.39029998,-0.69924,-0.655,0.043,,Healthcare,,55509400,0.0651,3611388,1534291200,3365104,0.111,26.77,13.0,5.5,9.5,11.0,,,14805000,0.267,3247000,2303000,-0.423,,
ATNM,0.17800319,0.15217936,,,,3.199245,,,0.157,,,0.7415,4.194,1536883200,,,,-23122936,0.0,-2.798,,64687228,USD,,108956732,-0.26,-2.8519232,-10582653,25.0,,,0.0,,0.01364,0.10031,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-22672072,1577750400,6,-18708684,0.0,,,4,4.72293,,0.0,0.0,4.078,buy,1.8,-0.81439,-1.73143,,,,Healthcare,,110463000,0.0337,3721804,1534291200,3621714,0.033800002,5.3,6.0,3.0,4.29,4.38,,,21474264,0.194,0,,-0.258,,
AUG,-0.5401786,0.15217936,,,2.0,0.293581,,7.0,0.387,,8.0,1.07,5.208,1536883200,,,,1198995,0.0,76.412,,91618000,CAD,,64362934,-0.05,-21.400002,-29318294,22.0,,,0.0,-105000,0.26883,0.11879,Industrial Metals & Minerals,,,1514678400,,,,1,86400,,,1530316800,3950293,1577750400,5,1479386,0.0,8.0,,2,2.764858,,0.0,0.0,4.361,buy,1.6,0.01274,0.07516,,,,Basic Materials,6.0,85938400,0.0092,843675,1534291200,886227,,15.38,4.68,2.44,3.4,3.14,,,4409595,0.051,0,,0.049,,
AXU,-0.2689656,0.15217936,,,2.0,-0.373897,,8.0,0.831,,9.0,1.03,3.508,1535673600,,,,-3783411,-0.39938,-26.417,10.55,99946632,CAD,,102671316,-0.02,-51.5,-8878953,79.0,,,0.18338,2277000,,,Waste Management,,,1514678400,,,,1,86400,,,1530316800,-6837654,1577750400,4,-4057038,-0.52023,8.0,,2,1.2394705,,-0.72179,-0.72179,3.279,buy,1.8,-0.03156,-0.08144,0.416,0.095,,Industrials,3.0,101643000,0.0109,1177385,1532995200,1005258,,6.11,3.0,1.73,2.28,2.19,,,17242976,0.16,0,9473188,-0.07,,
BGSF,0.6160189,0.15217936,,,1.0,-0.593183,,10.0,5.958,,8.0,27.2,1.963,1536883200,45.848,1.16,1.263,25447688,0.08936,11.288,1.009,287251200,USD,,8628238,1.84,14.782609,10181566,349.0,,,0.25987,68401998,0.15010001,0.32744998,Staffing & Outsourcing Services,,,1514678400,,,,1,86400,,,1530403200,9897532,1577750400,2,15385240,0.07023,10.0,0.79,2,4.5652905,,0.03475,0.03475,1.88,buy,2.0,0.11703,0.19564,0.032,32.073,,Industrials,7.0,10089000,0.0156,157497,1534291200,106923,0.0184,1.01,30.5,29.0,29.75,29.75,,,,,27559604,284783424,1.077,,
BPMX,-0.29700005,0.15217936,,,,-1.76055,,,0.043,,,0.19,3.675,1536883200,,,,-16150000,0.0,-1.839,412.432,29695122,USD,,162811988,-0.09,-2.111111,-9108750,27.0,,,-2.41667,-177000,0.03059,0.2163,Biotechnology,,,1517356800,,,,1,86400,,,1525046400,-15645000,1580428800,2,-14965000,-225.08331,,,2,4.4186044,,0.0,0.0,3.562,buy,2.0,-1.08375,-2.94356,-0.053,0.001,,Healthcare,,191524000,0.044499997,8523209,1534291200,11991340,0.05,1.54,1.5,0.6,1.05,1.05,,,10926000,0.057,0,72000,-0.137,,
BRG,-0.11919922,0.15217936,,,2.0,0.180637,,9.0,5.187,,5.0,9.8,5.742,1536883200,175.195,,,44289000,0.27103,42.388,11.488,1877313920,USD,,23578004,-1.82,-5.3846154,-98977872,,,,0.59597,66422000,0.00369,0.50715,REIT - Residential,,,1514678400,,,,1,86400,,,1530316800,-78240000,1577750400,9,54819000,-0.10215,8.0,-0.58,2,1.8893389,,-0.25506002,-0.25506002,1.033,buy,1.9,-0.00636,-0.09076,0.522,6.595,,Real Estate,10.0,23665200,0.0672,1595944,1534291200,1840022,0.0677,16.38,14.0,9.0,11.22,11.0,,,25411000,1.07,1144007936,163410000,-3.157,,
BTG,-0.21660644,0.15217936,,,2.0,1.390939,,6.0,1.663,,9.0,2.3,0.776,1535673600,34.893,0.068,-0.011,450334016,0.47047,6.087,2.864,2741051904,USD,,966103806,0.21,10.952381,-51526248,3109.0,,,0.54169,310753000,0.00603,0.0,Gold,,,1514678400,,,,1,86400,,,1530316800,118610000,1577750400,1,300864992,0.20739001,7.0,3.22,2,1.3830427,,0.123909995,0.123909995,0.302,strong_buy,1.5,0.04849,0.07952,0.733,0.975,,Basic Materials,6.0,985860992,0.0126,12471095,1532995200,10477368,,4.88,3.5,3.5,3.5,3.5,,,106952000,0.108,577836032,957193024,0.102,,
BTX,-0.15053767,0.15217936,,,2.0,3.213703,,8.0,0.796,,7.0,2.35,5.904,1536883200,1.313,,,-36085000,0.0,-7.668,46.628,276690272,USD,,89083109,-0.27,-8.703703,-20083624,92.0,,,0.94589996,3290000,0.06468,0.43622002,Biotechnology,,,1514678400,878256000,3/1,,1,86400,,,1530316800,-125376000,1577750400,4,-31094000,-6.65656,6.0,,2,2.9522612,,0.0,0.0,5.635,buy,1.8,-0.16157,-0.8937,5.685,0.048,,Healthcare,3.0,126877000,0.107700005,13666548,1534291200,13086517,0.1541,36.76,8.0,6.0,6.75,6.5,,,29155000,0.23,1376000,5934000,-1.015,,
BVX,1.0055711,0.15217936,,,,-1.699079,,,0.655,,,7.1,3.564,1536883200,12.58,,,-1118000,-0.02656,-203.222,5.399,227201648,USD,,25207068,-0.49,-14.489796,47750,211.0,,,0.51704,19761000,0.11632,0.3679,Medical Instruments & Supplies,,,1514678400,,,,1,86400,,,1530316800,-3276000,1577750400,4,-1491000,-0.04346,,-1.26,2,10.839695,,-0.07784,-0.07784,2.159,buy,1.8,-0.036170002,-0.14513,0.171,1.298,,Healthcare,,33203500,0.001,32368,1534291200,42658,0.001,0.13,11.0,8.0,8.88,8.25,,,7875000,0.239,2714000,42086000,-0.107,,
CANF,-0.19999993,0.15217936,,,,0.634531,,,0.328,,,1.25,4.231,1536883200,,,,-7053000,0.0,-2.803,12.714,19769724,USD,,19644644,-0.24,-5.2083335,-3514816,7.0,,,1.0,789000,0.0,0.06369,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-5842000,1577750400,1,-5381000,-4.54469,,,2,3.8109756,,0.0,0.0,4.231,buy,2.0,-0.41534,-1.11357,3.517,0.092,,Healthcare,,34420000,0.0152,311610,1534291200,332637,,5.19,8.0,8.0,8.0,8.0,,,5840000,0.294,0,1555000,-0.346,,
CDOR,0.036310196,0.15217936,,,,4.277557,,,8.404,,,10.69,1.525,1536883200,126.041,-0.373,-0.414,15959000,0.24291,16.871,4.098,269237056,USD,,5339347,0.13,82.23077,14743000,14.0,,,0.34981,17259000,0.56284,0.58961,REIT - Hotel & Motel,,,1514678400,,,,1,86400,,,1530316800,3248000,1577750400,5,11590000,0.10925999,,3.06,2,1.2720132,,0.060549997,0.060549997,0.719,buy,1.8,0.01877,0.03562,0.254,5.621,,Real Estate,,11884500,0.0022,26666,1534291200,35024,0.0046,3.06,13.0,11.0,12.3,12.5,,,6629000,0.558,140350000,65699000,0.274,,
CPHI,0.20470583,0.15217936,,,,3.239773,,,0.941,,,0.2042,1.346,1535673600,28.993,,,-167757,-0.012159999,-111.301,1.353,18671484,USD,,21937949,,,4433315,276.0,,,0.19823,2468550,0.4966,0.060489997,Drug Manufacturers - Major,,,1514678400,1060905600,1000/21804,,1,86400,,,1530316800,-17324286,1577750400,1,1739193,-0.2569,,,4,0.2170032,,-1.25544,-1.25544,0.462,buy,2.0,-0.03272,-0.35294998,0.088,0.317,,Healthcare,,43579600,0.0039,170228,1532995200,266751,0.0069999998,1.54,3.0,3.0,3.0,3.0,,,1935527,0.044,11894585,13799326,-0.398,,
CQH,0.26175296,0.15217936,,,,1.211245,,,0.002,,,32.2,1.819,1535673600,,26.92,26.919,,0.0,,19.852,7196273152,USD,,18742213,2.48,12.983871,224687744,,,,1.0,120797000,0.91911006,0.07961,Oil & Gas Midstream,,,1514678400,,,,1,86400,,,1530316800,357310016,1577750400,4,-5799000,0.99347,,0.08,2,16100.0,,0.9857,0.9857,0.914,buy,2.0,296.3512,1306.435,24.945,1.564,,Energy,,231700000,0.0008,184913,1532995200,185211,0.0099,1.75,32.0,28.5,29.63,29.0,,,329000,0.001,0,362494016,1.542,,
CRHM,0.5882354,0.15217936,,,2.0,0.630781,,7.0,0.977,,6.0,3.95,2.259,1535673600,50.432,,,49730096,0.45233002,8.284,3.747,411982048,USD,,65522522,0.06,65.833336,38360284,18.0,,,0.2583,28250438,,,Medical Instruments & Supplies,,,1514678400,,,,1,86400,,,1530316800,8240448,1577750400,3,41006344,0.20091,5.0,,2,4.042989,,0.07495,0.07495,2.147,buy,2.3,0.07501,0.14003,0.306,1.499,,Healthcare,1.0,72673600,0.0004,30203,1532995200,56107,,0.32,4.0,3.0,3.4,3.2,,,4469617,0.062,64390784,109941440,0.11,,
CRMD,0.066376805,0.15217936,,,5.0,5.362568,,10.0,-0.076,,9.0,0.9687,0.463,1536883200,,,,-36985528,0.0,-1.533,307.488,56688432,USD,,81369333,-0.14,-6.919286,-13896204,14.0,,,0.64429003,214363,0.039389998,0.123500004,Biotechnology,,,1514678400,,,,1,86400,,,1530316800,-39008888,1577750400,1,-25467052,-200.93011,9.0,,4,,,0.0,0.0,0.379,buy,2.0,-1.70978,-8.77812,-0.945,0.003,,Healthcare,1.0,84910096,0.0832,8141027,1534291200,8668893,0.1042,2.78,3.0,3.0,3.0,3.0,,,4701978,0.055,0,184360,-0.548,,
CTEK,0.043360353,0.15217936,,,,0.74787,,,1.814,,,3.85,1.382,1536883200,135.008,0.272,0.633,7034194,0.10062,7.831,0.788,55086460,USD,,6949291,0.56,6.875,1106356,302.0,,,0.29453,20899588,0.21696,0.2141,Business Services,,,1514678400,1484265600,1/3,,1,86400,,,1530316800,-1109032,1577750400,4,5226150,0.06745,,0.46,2,2.1223814,,-0.015859999,-0.015859999,1.181,buy,2.0,0.056750003,-0.06415,0.008,7.312,,Industrials,,9616130,0.0015,14618,1534291200,29043,0.0018000001,0.52,9.0,6.6,7.46,7.13,,,5001649,0.52,23546804,69905600,-0.12,,
CTO,0.020744085,0.15217936,,,1.0,0.747639,,1.0,37.273,,5.0,62.28,10.236,1536883200,85.481,2.879,2.85,37978088,0.55404997,13.591,7.53,516176480,USD,,3811717,9.33,6.675241,53359632,14.0,,,0.72693,60959314,0.09175,0.76808,Real Estate - General,,,1514678400,,,,1,86400,,,1530316800,50369332,1577750400,1,26513152,0.37680998,2.0,,2,1.6709146,,0.73483,0.73483,3.037,buy,2.0,0.035380002,0.27481002,-0.394,12.416,,Real Estate,4.0,5553600,0.0364,202288,1534291200,200558,0.0525,20.34,82.0,82.0,82.0,82.0,,,5225091,0.941,177133600,68546008,9.051,,
CVRS,-0.14375001,0.15217936,,,,1.033846,,,0.014,,,1.42,6.694,1536883200,48.694,,,-34529000,0.0,-7.354,26.005,253934704,USD,,108424931,-0.17,-8.352941,-21537750,106.0,,,0.05243,385000,0.25778,0.4641,Medical Devices,,,1514678400,,,,1,86400,,,1530316800,-41897000,1577750400,3,-35249000,-3.60625,,,2,101.428566,,0.0,0.0,6.086,buy,2.0,-0.53782004,-1.2767501,-0.263,0.052,,Healthcare,,188963008,0.074200004,14018462,1534291200,14503763,0.1538,20.9,2.25,1.0,1.65,1.7,,,34315000,0.182,11708000,9765000,-0.222,,
CVU,-0.09782606,0.15217936,,,,-0.313295,,,8.653,,,8.35,2.843,1536883200,46.451,0.615,0.642,10815758,0.13036,10.056,1.311,108760208,USD,,8029979,0.86,9.709303,-4271383,230.0,,,0.22971001,18645916,0.04739,0.61202997,Aerospace & Defense,,,1514678400,930096000,1/3,,1,86400,,,1530316800,6266676,1577750400,3,-895738,0.12255,,1.71,2,0.9649833,,0.07553,0.07553,2.782,buy,1.7,0.05197,0.08487,0.211,9.339,,Industrials,,8953140,0.0046,41177,1534291200,40816,0.0052,2.83,12.0,11.0,11.67,12.0,,,1032098,0.115,35928928,82971360,0.699,,
DLA,-0.16357744,0.15217936,,,1.0,0.327538,,3.0,21.115,,7.0,17.79,3.12,1536883200,77.703,0.088,0.018,25559000,0.06489,9.536,0.619,243732480,USD,,5312439,1.6,11.118751,18712124,7700.0,,,0.19635001,78522000,0.18747,0.70481,Apparel Manufacturing,,,1506729600,1117584000,2/1,,1,86400,,,1530316800,328000,1569801600,1,18809000,0.04,4.0,0.86,2,0.84252906,,0.00083,0.00083,0.831,buy,2.0,0.02912,0.00214,0.076,54.394,,Consumer Cyclical,3.0,7080140,0.0154,109286,1534291200,100053,0.0166,6.33,24.0,24.0,24.0,24.0,,,393000,0.056,116329000,393855008,0.036,,
DNN,0.43695652,0.15217936,,,,1.376816,,,0.293,,,0.665,3.983,1535673600,,,,-15531653,-1.42698,-19.992,28.528,310508928,CAD,,497494117,-0.02,-33.25,-11483867,68.0,,,-0.029289998,469000,0.95116997,0.0,Industrial Metals & Minerals,,,1514678400,1481068800,1/1,,1,86400,,,1530316800,-15850512,1577750400,3,-16687895,-1.83493,,,3,2.2696245,,-1.4561099,-1.4561099,3.573,buy,2.3,-0.05144,-0.09227,0.015,0.019,,Basic Materials,,559182976,0.013099999,7344782,1532995200,8239294,,15.25,1.46,0.73,1.1,1.1,,,22205086,0.04,0,10884244,-0.028,,
DXR,0.062135816,0.15217936,,,,-2.429433,,,3.517,,,5.0,1.01,1536883200,33.272,,,,0.0,,48.157,24311344,USD,,787394,,,2285004,,,,1.0,,0.78883004,0.013660001,Medical Instruments & Supplies,,,1514678400,,,,1,86400,,,1530316800,-1283548,1577750400,1,41397,0.64165,,,2,1.4216663,,-2.5425,-2.5425,0.504,none,,0.010570001,-0.09236,-0.169,0.135,,Healthcare,,3728720,0.052800003,196829,1534291200,199743,0.2489,15.22,30.0,30.0,30.0,30.0,,,,,4362697,504836,-0.344,,
EMAN,-0.34090906,0.15217936,,,,-0.652195,,,0.445,,,1.5,2.098,1536883200,,,,-9025000,-0.36635,-6.788,2.487,61259472,USD,,28411080,-0.07,-21.428572,-256125,102.0,,,0.16816999,5124000,0.091120005,0.40212002,Semiconductor Equipment & Materials,,,1514678400,1162512000,1/10,,1,86400,,,1530316800,-10660000,1577750400,2,-7381000,-0.44169,,-0.37,2,3.3707867,,-0.43272,-0.43272,1.27,buy,2.0,-0.23065001,-0.50201,0.343,0.626,,Technology,,45111300,0.0216,976383,1534291200,1130521,0.038,13.28,4.0,4.0,4.0,4.0,,,8663000,0.192,0,24635000,-0.271,,
ENSV,0.45357144,0.15217936,,,,2.154349,,,0.166,,,0.79,2.638,1536883200,264.894,,,5052000,0.10148,12.755,1.294,64439920,USD,,29319729,0.05,15.8,698063,249.0,,,0.19760999,7148000,0.15523,0.38805,Oil & Gas Equipment & Services,,,1514678400,,,,1,86400,,,1530316800,-5657000,1577750400,2,518000,-0.02754,,-0.54,2,4.7590365,,-0.11363,-0.11363,2.176,buy,2.0,-0.023039998,-0.52849,0.237,0.972,,Energy,,54361200,0.0044,239700,1534291200,160701,0.0058999998,1.45,1.5,1.5,1.5,1.5,,,235000,0.004,23904000,49784000,-0.11,,
EPM,0.5460992,0.15217936,,,2.0,1.317549,,7.0,2.351,,3.0,11.05,7.256,1536883200,,2.015,2.02,22513928,0.54538,14.739,8.038,331829728,USD,,27785487,0.53,20.849058,11622648,4.0,,,0.70462,29087710,0.08221,0.74893,Oil & Gas E&P,,,1530316800,1075939200,1/40,,1,86400,,,1530316800,19618484,1593475200,4,20536576,0.39756,2.0,,2,4.7001276,,0.47524,0.47524,6.517,hold,2.8,0.11276,0.26919,0.293,1.246,,Energy,1.0,32881100,0.0093,308422,1534291200,323384,0.0123000005,2.15,12.0,8.5,10.5,10.75,,,24929844,0.758,0,41281212,0.59,,
ESNC,-0.4558823,0.15217936,,,,-0.599716,,,0.09,,,0.255,2.3,1536883200,5.738,,,-12341041,-1.03425,-1.44,1.489,17768244,USD,,45010560,-0.11,-2.3181818,-5618723,64.0,,,-0.17433001,-2080118,0.36521,0.065960005,Diversified Industrials,,,1530316800,1383177600,1/5,,1,86400,,,1530316800,-13315825,1593475200,2,-10162312,-1.0583999,,-0.07,3,2.8333333,,-1.08696,-1.08696,1.459,buy,2.0,-0.49187002,-1.12488,-0.459,0.213,,Industrials,,68014400,0.0505,2862471,1534291200,2486661,0.080699995,7.89,1.5,1.0,1.25,1.25,,,2984532,0.044,331827,11932328,-0.238,,
EVBN,0.084982514,0.15217936,,,1.0,0.338407,,1.0,25.689,,3.0,46.95,,1536883200,,0.426,0.448,,0.0,,4.224,233713792,USD,,4094446,3.66,12.827868,,271.0,,,0.0,51439000,0.04165,0.56568,Banks - Regional - US,,,1514678400,1131580800,105/100,,1,86400,,,1530316800,11825000,1577750400,2,17902000,0.32312,3.0,,2,1.8276306,,0.21370001,0.21370001,,buy,2.5,0.00935,0.098900005,0.249,11.556,,Financial Services,7.0,4821380,0.003,14349,1534291200,12420,0.0031,4.36,54.0,50.0,52.0,52.0,,,16765000,3.485,25348000,55335000,2.403,,
FSI,-0.13079995,0.15217936,,,,-0.416295,,,1.508,,,1.47,6.793,1536883200,2.859,8.0,6.806,1581634,0.10948,4.833,0.529,7643676,USD,,7078272,0.09,16.333332,2627985,25.0,,,0.38167,5934152,0.38884997,0.09093001,Specialty Chemicals,,,1514678400,,,,1,86400,,,1530316800,1068021,1577750400,1,2723069,0.090679996,,,2,0.97480106,,0.07393,0.07393,5.034,underperform,4.0,0.04239,0.06312,-0.124,1.249,,Basic Materials,,11631000,0.0037,42784,1534291200,50605,0.006,1.86,1.25,1.25,1.25,1.25,,,10305465,0.886,501492,14446976,0.092,,
FSP,-0.27502334,0.15217936,,,2.0,0.818327,,9.0,7.949,,4.0,7.99,0.472,1536883200,124.636,,,134376992,0.50049996,13.847,6.93,1860711168,USD,,102915101,-0.01,-799.0,129170496,39.0,,,0.56781,154450000,0.03642,0.85660005,REIT - Office,,,1514678400,,,,1,86400,,,1530316800,-939000,1577750400,5,89551000,0.15163,7.0,,2,1.0051578,,-0.0034999999,-0.0034999999,0.435,hold,2.8,0.01265,-0.00107,-0.026,2.504,,Real Estate,8.0,107231000,0.020399999,2182422,1534291200,2171381,0.0349,8.25,10.0,8.0,8.7,8.5,,,31644000,0.295,1062385984,268483008,-0.009,,
GDP,0.45494366,0.15217936,,,2.0,,,9.0,4.518,,9.0,14.04,0.393,1536883200,94.252,,,15373000,0.29202,13.764,4.019,211600768,USD,,8372549,2.35,5.974468,-37475248,48.0,,,0.68694997,26523000,0.059070002,0.0,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-9042000,1577750400,9,14833000,-0.00735,9.0,-15.5,2,3.1075697,,-0.17176001,-0.17176001,0.301,buy,1.9,-0.00168,-0.16625,0.457,4.787,,Energy,7.0,11838400,0.021300001,251731,1534291200,217990,0.0537,9.64,23.0,11.0,17.89,18.0,,,1729000,0.147,50080000,52644000,-0.822,,
GPL,-0.31201613,0.15217936,,,2.0,1.158556,,3.0,0.47,,6.0,0.8502,6.028,1536883200,,,,1611000,0.0231,55.783,1.289,89866016,USD,,167116173,0.03,21.255001,-992000,407.0,,,0.29157,21567000,,,Silver,,,1514678400,,,,1,86400,,,1530316800,-5445000,1577750400,2,6916000,-0.06296,6.0,,4,1.8089361,,-0.07808,-0.07808,5.157,buy,2.3,-0.022869999,-0.06713,0.086,0.414,,Basic Materials,9.0,169022000,0.0047,696438,1534291200,411430,,2.07,2.25,2.0,2.13,2.13,,,59762000,0.354,0,69740000,-0.032,,
GSAT,-0.7,0.15217936,,,2.0,1.289745,,10.0,0.302,,8.0,0.508,0.672,1536883200,128.089,,,25111000,0.20522,43.854,9.0,1101206656,USD,,517152960,-0.06,-8.466667,-92639000,333.0,,,0.59282,64851000,0.5427,0.33446997,Telecom Services,,,1514678400,,,,1,86400,,,1530316800,110739000,1577750400,1,15406000,-0.45493,9.0,1.65,3,1.6821194,,0.90503,0.90503,0.215,hold,3.0,-0.03194,0.46842,0.199,0.099,,Communication Services,8.0,1264099968,0.0553,69894558,1534291200,72000229,0.12100001,34.82,0.7,0.7,0.7,0.7,,,12806000,0.01,488459008,122360000,0.088,,
