,payoutRatio,debtEquityRatio,netMargin,roic,dividendsPaid,Underyling
1127,0.3179190751445087,1.094085091663784,0.0889917695473251,73.33333333333333,165000000,INGR
1128,0.2907216494845361,1.242495126705653,0.08502805049088359,91.88888888888889,141000000,INGR
1129,0.31343283582089554,1.349813432835821,0.0715175235723181,53.76923076923077,126000000,INGR
1130,0.352112676056338,1.3220027560863574,0.06263232180663374,12.787234042553191,125000000,INGR
1131,0.5282783043432976,0.7857256697431142,0.15297716734914996,1.2923758615839078,5072000000,INTC
1132,0.47741372625048467,0.7112161386766527,0.17370805058346103,0.8166819431714024,4925000000,INTC
1133,0.3989492119089317,0.6609478595399852,0.2063047601842652,0.9535069075451648,4556000000,INTC
1134,0.37670881749829116,0.6450371431128613,0.20948630749955252,1.056963308331644,4409000000,INTC
1135,0.3360858794384806,1.199660152931181,0.20305164319248825,5.649056603773585,407000000,INTU
1136,0.3635427394438723,2.0044313146233383,0.1875603631446784,5.0,353000000,INTU
1137,0.32482124616956076,2.6606373815676143,0.2085641244141457,2.6425531914893616,318000000,INTU
1138,0.7753424657534247,1.130360205831904,0.0870706106870229,0.9672489082969432,283000000,INTU
1139,0.002094779451779072,-2.5119266735019083,0.6175529539584839,0.0,281000,INVA
1140,0.01612469766191884,-2.0736704335238008,0.4457321683923665,0.0,960000,INVA
1141,-4.6551705756929636,-2.193456784718878,-0.34773582457506164,0.0,87331000,INVA
1142,-0.33827998860290626,-3.3356003384837183,-19.976757974623503,-0.18187227290757635,56988000,INVA
1143,0.35867537313432835,4.195338853112542,0.0986064480522467,1.7678401522359657,769000000,IP
1144,0.8108407079646017,6.619212163096061,0.04637086432418569,1.3303491495076096,733000000,IP
1145,0.7302771855010661,6.85427394438723,0.045368802902055624,2.329192546583851,685000000,IP
1146,1.117117117117117,4.578885630498534,0.023500021171190245,1.4253472222222223,620000000,IP
1147,0.4,1.317210701083892,0.043902061656287475,0.0,45400000,ITT
1148,0.23965609887157444,1.5236259113853057,0.07736758959008896,0.0,44600000,ITT
1149,0.12166003411028994,1.7312972615813818,0.14153524299967815,4.435460992907801,42800000,ITT
1150,0.22059620596205962,1.9846900979504487,0.0695019965343178,32.086021505376344,40700000,ITT
1151,0.43433878592645275,9.54437110649659,0.25754767805193407,0.09904223073217855,10382000000,ITUB
1152,0.3298370803421743,9.939689350801912,0.24096997068542247,0.11274542738863708,7673000000,ITUB
1153,0.27226107226107227,10.354880091223318,0.3641971815043296,0.06157723495447891,7008000000,ITUB
1154,0.29315704012990024,10.34239371347975,0.2841568234549673,0.10376531133448338,6319000000,ITUB
1155,0.4183447174665129,2.5839169282781937,0.21845629130089336,0.2244645186861097,471600000,IVZ
1156,0.5389838445328963,2.377302166902103,0.18042412977357214,0.21665054283564442,460400000,IVZ
1157,0.4694762937713046,2.0557493056700444,0.18897499463194675,0.8177955959789373,454500000,IVZ
1158,0.4291063657524542,1.3409440307470575,0.1919721785082862,0.777725314289087,424000000,IVZ
1159,0.5269428007889546,1.4042742121228455,0.124727375523108,0.0,73469000,JCOM
1160,0.4318776691004271,1.2550539289869398,0.17436445888213392,0.0,65835000,JCOM
1161,0.4401957556347092,1.003710368812682,0.18539569792526514,1.2601726731471767,58826000,JCOM
