,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
AAON,0.21472394,0.15590954,,,2.0,0.618397,,7.0,4.56,,4.0,40.0,2.158,1534291200,,-0.154,-0.152,76843000,0.18017,26.481,4.771,2034902784,USD,,40604496,1.41,28.368795,3924375,1991.0,,,0.25722998,123397000,0.22046,0.72485,Building Materials,,,1514678400,1405555200,3/2,,1,86400,,,1530316800,46438000,1577750400,2,60480000,0.14227,6.0,3.78,2,8.77193,,0.10888,0.10888,1.154,hold,3.0,0.12531,0.20358999,0.082,8.134,,Basic Materials,8.0,52264800,0.088999994,4653990,1531440000,4510687,0.1137,25.2,33.0,32.0,32.5,32.5,,,24329000,0.465,0,426497984,0.881,,
AAPL,0.40212977,0.15590954,,,1.0,1.256531,,2.0,23.735,,6.0,221.07,1.307,1534291200,99.696,0.401,0.321,78533001216,0.30764,14.166,4.358,1112492605440,USD,,4574761009,13.57,16.291084,41444749312,100000.0,,,0.38267,88186000000,0.00068000006,0.61332,Consumer Electronics,,,1506729600,1402272000,7/1,,1,86400,,,1530316800,56120000512,1569801600,35,73032998912,0.26599002,1.0,1.46,2,9.314094,,0.21983999,0.21983999,1.099,buy,2.0,0.12222999,0.45373002,0.173,50.626,,Technology,1.0,4829929984,0.0087,42160518,1531440000,42845978,0.0083,1.61,275.0,175.0,222.42,220.0,,,70969999360,14.694,114600001536,255273992192,11.038,,
ABB,-0.041186154,0.15590954,,,10.0,1.167149,,1.0,6.392,,8.0,23.61,1.153,1534291200,73.729,0.305,0.297,4796000256,0.13502,11.734,1.584,56275611648,USD,,1781056134,1.55,15.232259,1565124992,134800.0,,,0.30549,10354000000,0.0,0.05372,Diversified Industrials,,,1514678400,,,,1,86400,,,1530316800,2219000064,1577750400,4,3315000064,0.10504,6.0,2.96,2,3.6936796,,0.06242,0.06242,0.793,hold,2.8,0.05444,0.16712,0.051,16.645,,Industrials,1.0,2131779968,0.0011,2435195,1531440000,3809087,,1.17,25.0,21.0,23.18,23.37,,,4081999872,1.915,10453999616,35520000000,1.029,,
ABBV,0.053238392,0.15590954,,,2.0,1.593588,,5.0,-2.229,,2.0,93.24,0.804,1534291200,,0.057,0.036,12954000384,0.4186,13.634,5.707,176609067008,USD,,1513106708,8.94,10.42953,9331999744,30000.0,,,0.76081,21530000000,0.00090000004,0.71535003,Drug Manufacturers - Major,,,1514678400,,,,1,86400,,,1530316800,6418999808,1577750400,20,11365999616,0.36573002,6.0,0.75,2,,,0.2084,0.2084,0.554,buy,2.4,0.10998,4.89673,0.192,19.487,,Healthcare,9.0,1514269952,0.0215,32581503,1531440000,32287034,0.0234,4.5,157.0,78.0,109.45,106.0,,,3743000064,2.472,37752999936,30946000896,4.029,,
ABC,-0.0026091337,0.15590954,,,1.0,1.243545,,7.0,14.283,,2.0,85.21,0.94,1534291200,145.465,4.435,4.478,2384576000,0.01456,9.114,0.133,21732390912,USD,,158890156,7.15,11.917482,1802472064,19000.0,,,0.028800001,4544607000,0.26514,0.68546,Medical Distribution,,,1506729600,1245110400,2/1,,1,86400,,,1530316800,1080530048,1569801600,14,2126497024,0.011619999,4.0,1.34,2,5.9658337,,0.0066000004,0.0066000004,0.504,buy,2.3,0.03261,0.36960998,0.115,748.983,,Healthcare,5.0,216356992,0.0167,3615842,1531440000,4592223,0.0225,2.4,124.68,88.0,99.19,97.5,,,2388928000,11.042,4765353984,163762520064,4.876,,
ABT,0.28076923,0.15590954,,,2.0,1.74413,,8.0,17.43,,9.0,66.97,1.578,1534291200,67.914,1.595,1.59,6840000000,0.23128,19.589,4.53,133986476032,USD,,1740354902,3.23,20.733746,5040999936,99000.0,,,0.58428,15972000000,0.00719,0.74531,Medical Devices,,,1514678400,1357084800,10000/4798,,1,86400,,,1530316800,812000000,1577750400,16,5997000192,0.119729996,8.0,1.93,2,3.842226,,0.03131,0.03131,0.945,buy,1.8,0.03171,0.02634,0.17,16.892,,Healthcare,7.0,1754320000,0.0066000004,11652061,1531440000,11803752,0.0068,2.3,77.0,66.0,71.31,72.0,,,3264000000,1.861,20899999744,29575000064,0.522,,
ACGL,-0.0744974,0.15590954,,,2.0,0.566757,,6.0,20.711,,5.0,30.0,2.062,1534291200,24.85,0.333,0.316,962224000,0.17197001,15.422,2.652,14839085056,USD,,357600692,2.37,12.658229,-4758750,3140.0,,,0.30569,1884471000,0.031659998,0.92721003,Insurance - Diversified,,,1514678400,1529539200,3/1,,1,86400,,,1530316800,521294016,1577750400,12,1075968000,0.15108,4.0,7.05,2,1.4485056,,0.10277,0.10277,1.188,hold,2.6,0.01685,0.05732,0.002,13.788,,Financial Services,4.0,405299008,0.014199999,5764408,1531440000,5604386,0.0167,4.95,40.0,29.0,32.42,32.0,,,1840492032,4.547,2542448128,5595425792,1.246,,
ACN,0.2664342,0.15590954,,,1.0,0.948171,,6.0,15.287,,3.0,170.35,1.291,1534291200,0.284,0.526,0.558,6276057088,0.1627,16.696,2.716,104783380480,USD,,639505028,7.28,23.399725,4584448000,449000.0,,,0.31385002,11030492000,0.00209,0.73706,Information Technology Services,,,1504137600,1325203200,1/10,,1,86400,,,1527724800,3962835968,1567209600,24,5859315200,0.14738,3.0,2.47,2,11.1434555,,0.10273,0.10273,1.191,buy,2.3,0.1601,0.4361,0.163,61.955,,Technology,3.0,640748032,0.0113,7221518,1531440000,8430257,0.0117,3.82,190.0,127.0,171.96,170.5,,,3932105984,6.137,28798000,38573621248,6.243,,
ACTG,-0.1168831,0.15590954,,,5.0,0.723579,,8.0,4.705,,10.0,3.275,10.571,1534291200,,,,15756000,0.14499,2.061,0.299,32477464,USD,,43837283,-0.01,,27541124,13.0,,,0.36332,25549000,0.0429,0.60787,Business Services,,,1514678400,,,,1,86400,,,1530316800,-12236000,1577750400,1,39436000,-0.05296,10.0,2.44,3,0.69606805,,-0.11229,-0.11229,10.314,buy,2.0,-0.01397,-0.05232,-0.606,2.154,,Industrials,6.0,49495100,0.0232,1148212,1531440000,1164804,0.0235,8.95,6.5,6.5,6.5,6.5,,,134844000,2.724,0,108669000,-0.242,,
ADI,0.13636363,0.15590954,,,1.0,1.147474,,8.0,29.209,,8.0,91.02,1.581,1534291200,60.382,5.111,5.014,2775534080,0.45163,14.666,6.623,40704782336,USD,,370246470,5.93,15.349072,1932180608,15300.0,,,0.68141997,3420314000,0.00387,0.90351,Semiconductors,,,1509148800,953164800,2/1,,1,86400,,,1533340800,1404416000,1572220800,21,2338604032,0.32348,8.0,1.51,2,3.1161628,,0.22945,0.22945,1.108,buy,2.0,0.05964,0.13572,0.097,16.624,,Technology,9.0,371670016,0.0211,7855257,1531440000,7889346,0.0212,4.24,120.0,95.0,108.95,110.0,,,772574976,2.079,6555246080,6145525760,3.755,,
ADM,0.14922607,0.15590954,,,2.0,0.890953,,4.0,33.47,,3.0,49.89,1.591,1534291200,40.623,1.083,1.051,2732999936,0.04304,12.597,0.542,34427650048,USD,,546303700,3.61,13.819944,267500000,31000.0,,,0.06004,3506000000,0.0028900001,0.78616995,Farm Products,,,1514678400,999129600,105/100,,1,86400,,,1530316800,1939000064,1577750400,11,1112000000,0.02815,1.0,-1.65,2,1.4905885,,0.030539999,0.030539999,0.358,buy,2.3,0.02917,0.107650004,0.142,112.573,,Consumer Defensive,1.0,559737024,0.0184,10317571,1531440000,9421576,0.020599999,2.8,57.0,50.0,53.73,54.0,,,851000000,1.52,7623000064,63490998272,3.425,,
ADP,0.37126875,0.15590954,,,1.0,0.888811,,2.0,7.884,,2.0,147.13,1.054,1534291200,57.88,-0.584,-0.591,2918099968,0.21898001,21.969,4.811,64108982272,USD,,437381824,5.91,24.895094,2205724928,57000.0,,,0.43207002,5757700000,0.0015,0.8074,Business Services,,,1530316800,1412121600,1139/1000,,1,86400,,,1530316800,1620800000,1593475200,14,2515200000,0.19065,1.0,1.94,2,18.661848,,0.12163,0.12163,0.137,buy,2.4,0.04276,0.4359,0.083,30.245,,Industrials,2.0,438083008,0.0092,4045678,1531440000,3813700,0.0091,2.0,175.0,134.0,148.36,146.5,,,2173299968,4.961,2002400000,13325800448,3.66,,
ADTN,-0.25842696,0.15590954,,,2.0,0.398078,,4.0,9.629,,4.0,18.55,2.934,1534291200,5.57,,,-10194000,-0.01818,-70.516,1.282,718843072,USD,,47383036,0.44,42.15909,-12374625,2060.0,,,0.41914,303660000,0.00682,0.99738,Communication Equipment,,,1514678400,1071532800,2/1,,1,86400,,,1530316800,-13696000,1577750400,6,-10028000,-0.04464,2.0,-23.23,2,1.9264721,,-0.024419999,-0.024419999,1.815,hold,2.7,-0.02391,-0.02905,-0.307,11.669,,Technology,2.0,47739200,0.0277,1321071,1531440000,1455625,0.032,3.21,21.0,15.0,17.0,16.5,,,106388000,2.229,25600000,560801984,-0.285,,
AEP,0.0053727627,0.15590954,,,1.0,-0.136292,,3.0,37.982,,4.0,72.51,0.505,1534291200,130.812,0.408,0.409,5274699776,0.33015,11.408,3.766,60172849152,USD,,492810824,4.13,17.5569,-3247225088,17666.0,,,0.40823,6487800000,0.00017999999,0.73957,Utilities - Regulated Electric,,,1514678400,,,,1,86400,,,1530316800,1928199936,1577750400,17,4560200192,0.2085,5.0,3.35,2,1.9090623,,0.12069,0.12069,0.292,buy,2.1,0.03213,0.10609,0.122,32.461,,Utilities,7.0,492934016,0.0128,6287873,1531440000,7715362,0.0128,2.6,82.0,64.0,74.85,75.0,,,374300000,0.759,24621199360,15976599552,3.91,,
AES,0.16473734,0.15590954,,,1.0,1.307655,,10.0,5.002,,4.0,13.23,1.324,1534291200,342.68,4.484,4.472,3462000128,0.32619998,8.284,2.702,28677670912,USD,,659738117,1.31,10.0992365,-172124992,10500.0,,,0.24168,2464000000,0.00575,1.00465,Utilities - Diversified,,,1514678400,959904000,2/1,,1,86400,,,1530316800,245000000,1577750400,8,2444000000,0.22256,6.0,1.29,2,2.644942,,-0.020350002,-0.020350002,0.856,hold,2.7,0.04275,0.10379,-0.029,16.068,,Utilities,2.0,661683008,0.0196,12962728,1531440000,15032276,0.0221,1.75,16.0,12.0,13.69,13.75,,,1996000000,3.017,19591000064,10613000192,-0.327,,
AET,0.24210596,0.15718329,,,1.0,0.941301,,8.0,53.155,,7.0,203.43,1.082,1534291200,46.172,0.019,0.007,6096000000,0.100360006,10.667,1.07,65023393792,USD,,319149520,12.25,16.60653,3159249920,47950.0,,,0.27466,15907000000,0.0038400001,0.86864,Health Care Plans,,,1514678400,1140480000,2/1,,1,86400,,,1530316800,3503000064,1577750400,15,3228999936,0.08999,6.0,1.86,2,3.8271093,,0.05767,0.05767,0.839,buy,2.5,0.0594,0.21284,0.002,185.192,,Healthcare,6.0,327100000,0.0149,4865902,1531440000,4256256,0.0159,2.52,224.0,195.0,203.27,202.0,,,9891999744,30.214,8159000064,60743000064,10.608,,
AFL,0.13579345,0.15718329,,,1.0,0.723739,,6.0,30.938,,2.0,46.31,0.378,1534291200,37.928,0.202,0.167,4610500096,0.20838,8.92,1.859,41127407616,USD,,758371671,4.17,11.1055155,699625024,11318.0,,,0.33727002,7179000000,0.02172,0.70474,Insurance - Life,,,1514678400,1521417600,2/1,,1,86400,,,1530316800,4848999936,1577750400,15,5769999872,0.20601,1.0,1.36,2,1.4968648,,0.21916,0.21916,0.259,hold,2.8,0.020539999,0.21406999,0.03,28.324,,Financial Services,2.0,767800000,0.0146,11236872,1531440000,13243341,0.0147,3.72,53.0,41.0,46.93,47.0,,,3848000000,5.012,9027000320,22125000704,6.164,,
AFSI,0.11683321,0.15718329,,,10.0,1.080866,,8.0,13.316,,4.0,14.46,1.632,1534291200,47.155,,,-520908992,-0.088879995,-8.767,0.779,4566627840,USD,,109728475,1.6,9.037499,-2034032384,9300.0,,,0.09717,872649000,0.51779,0.42408,Insurance - Property & Casualty,,,1514678400,1454457600,2/1,,1,86400,,,1530316800,101927000,1577750400,2,-328996992,-0.11552,8.0,1.23,2,1.0859116,,0.0287,0.0287,0.515,hold,3.0,-0.01656,0.043959998,-0.131,29.846,,Financial Services,2.0,197576992,0.0378,7460272,1531440000,7193435,0.0681,14.57,14.75,14.75,14.75,14.75,,,987299968,4.997,1698099968,5860494848,0.519,,
AGN,-0.15771121,0.15718329,,,5.0,1.365747,,3.0,209.972,,9.0,190.34,0.996,1534291200,35.573,,,7416600064,0.45904,11.899,5.462,88250703872,USD,,320472873,16.78,11.343266,6794612736,17800.0,,,0.85156995,13773900000,0.0028,0.86946,Drug Manufacturers - Specialty & Generic,,,1514678400,878169600,2/1,,1,86400,,,1530316800,-1387200000,1577750400,20,6048799744,0.00763,8.0,2.04,2,0.9065018,,-0.0986,-0.0986,0.728,buy,2.1,0.00066,-0.01629,0.029,48.279,,Healthcare,8.0,339444000,0.011,3739110,1531440000,3583918,0.0108,2.11,255.0,164.0,210.15,210.0,,,1696199936,4.997,25350500352,16156699648,-5.318,,
AGNC,-0.089999974,0.15718329,,,2.0,-0.206679,,2.0,19.714,,9.0,18.84,0.249,1534291200,543.663,13.264,11.208,,0.0,,30.237,44146368512,USD,,476021014,2.34,8.051283,,56.0,,,1.0,841000000,0.0038100001,0.60882,REIT - Residential,,,1514678400,,,,1,86400,,,1530316800,1346000000,1577750400,7,991000000,0.95068,5.0,5.66,2,0.955666,,0.95068,0.95068,0.242,hold,2.9,0.02138,0.16537,6.775,3.76,,Real Estate,3.0,477832000,0.026400002,12608947,1531440000,13440809,0.0324,1.75,19.75,18.0,18.89,19.0,,,14627000320,30.611,49158000640,1460000000,3.46,,
AGO,-0.042972386,0.15718329,,,1.0,0.987726,,2.0,60.521,,10.0,40.19,0.687,1534291200,19.053,-0.46,-0.51,,0.0,,3.247,4620581376,USD,,105452509,3.02,13.307946,-179750000,310.0,,,0.78707004,1226000000,0.11578,0.0,Insurance - Specialty,,,1514678400,,,,1,86400,,,1530316800,531000000,1577750400,4,679000000,0.6142,5.0,3.97,2,0.664067,,0.37386,0.37386,0.652,buy,1.6,0.03795,0.0795,-0.099,12.304,,Financial Services,1.0,108335000,0.052699998,5707591,1531440000,5670127,0.056500003,8.19,55.0,47.0,50.5,50.0,,,1096000000,10.117,1264000000,1423000064,4.532,,
AGR,0.045550466,0.15718329,,,10.0,0.04,,10.0,48.98,,2.0,49.61,0.726,1534291200,38.188,-0.123,-0.108,1870400000,0.30457002,11.531,3.512,21567193088,USD,,55889784,2.49,19.923695,-607225024,6500.0,,,0.39593,2433200000,0.82048,0.14303,Utilities - Regulated Electric,,,1514678400,,,,1,86400,,,1530316800,373000000,1577750400,10,1820999936,0.16635999,9.0,2.09,2,1.0128624,,0.060739998,0.060739998,0.445,buy,2.3,0.02031,0.02416,0.053,19.841,,Utilities,1.0,309004992,0.0107,3310375,1531440000,2595004,0.0591,6.5,59.0,46.0,54.35,55.0,,,52000000,0.168,5906999808,6141000192,1.2,,
AHL,-0.0036540031,0.15718329,,,1.0,0.076882,,4.0,38.753,,6.0,41.0,1.688,1534291200,15.909,,,-323700000,-0.13555999,-1.888,0.256,611187072,USD,,58776882,3.69,11.111111,-280600000,1334.0,,,0.03338,229800000,0.01095,1.03969,Insurance - Reinsurance,,,1514678400,,,,1,86400,,,1530316800,-460000000,1577750400,4,-202400000,-0.15976,4.0,0.77,2,1.0579827,,-0.17756,-0.17756,1.106,hold,2.6,-0.01878,-0.13106,-0.158,40.065,,Financial Services,4.0,59692600,0.0352,2098970,1531440000,2106164,0.0357,4.38,46.0,40.0,42.69,42.38,,,2821700096,47.274,449900000,2387899904,-7.718,,
AIG,-0.12439394,0.15718329,,,1.0,1.250552,,1.0,68.655,,10.0,52.32,0.691,1534291200,54.669,-0.142,-0.171,6466999808,0.13535,9.734,1.318,62950912000,USD,,887779934,5.42,9.653136,77030621184,49800.0,,,0.22143,11701000000,0.00099,0.92165,Insurance - Diversified,,,1514678400,1246406400,1/20,,1,86400,,,1530316800,-6519000064,1577750400,15,111000000,0.0379,8.0,0.34,2,0.76207125,,-0.13654,-0.13654,0.305,buy,2.2,0.00227,-0.0955,-0.069,52.691,,Financial Services,2.0,888446016,0.0191,16955018,1531440000,17663098,0.0188,3.68,71.0,54.0,62.0,63.0,,,19126999040,21.529,33784000512,47779999744,-7.195,,
AIZ,0.087282896,0.15718329,,,1.0,0.350402,,1.0,84.153,,3.0,100.61,0.662,1534291200,37.593,-0.495,-0.443,498800000,0.07408,13.884,1.029,6925248000,USD,,52147872,8.63,11.658169,7047087616,13600.0,,,0.084589995,707500000,0.00883,0.96012,Insurance - Diversified,,,1514678400,,,,1,86400,,,1530316800,423800000,1577750400,5,703000000,0.056479998,1.0,0.69,2,1.1955605,,0.06365,0.06365,0.147,buy,2.3,0.00656,0.08969,0.144,123.111,,Financial Services,4.0,62839400,0.0353,2220539,1531440000,2724386,0.0482,2.83,129.0,103.0,120.0,125.0,,,1597299968,25.419,2004800000,6733300224,7.66,,
ALGT,0.029244542,0.15718329,,,2.0,0.087114,,8.0,40.446,,2.0,124.3,0.873,1534291200,176.325,0.042,0.02,367532992,0.23216999,7.829,1.818,2877267456,USD,,12557382,12.17,10.21364,-302615488,3840.0,,,0.33273998,521879000,0.20900999,0.88304,Airlines,,,1514678400,,,,1,86400,,,1530316800,205860000,1577750400,13,411446016,0.16841999,4.0,0.96,2,3.0732336,,0.13185,0.13185,0.743,buy,2.1,0.080010004,0.37807,0.087,99.706,,Industrials,2.0,16160000,0.098400004,1590934,1531440000,1376540,0.1718,7.93,185.0,117.0,153.0,160.0,,,372160992,23.349,1136713984,1583040000,12.953,,
ALK,-0.10994965,0.15718329,,,1.0,0.601053,,4.0,29.163,,4.0,67.76,0.73,1534291200,64.347,-0.339,-0.341,1370000000,0.16957001,6.569,1.114,8999636992,USD,,122686840,6.07,11.163097,-15000000,21461.0,,,0.29657,2770000000,0.00417,0.90834,Airlines,,,1514678400,1404950400,2/1,,1,86400,,,1530316800,845000000,1577750400,13,1232000000,0.12217,1.0,1.99,2,2.323492,,0.10459,0.10459,0.652,buy,2.2,0.05666,0.24646,0.026,65.656,,Industrials,1.0,123145000,0.0708,8713855,1531440000,7769007,0.0709,4.68,100.0,62.0,75.31,71.0,,,1568000000,12.733,2312000000,8079000064,6.84,,
ALL,0.08464098,0.15718329,,,1.0,0.607336,,3.0,59.997,,6.0,97.58,0.465,1534291200,27.883,0.208,0.168,5237000192,0.1345,7.594,1.021,39771623424,USD,,344975532,9.1,10.723077,3107000064,42460.0,,,0.24514,9198000000,0.0031,0.78621,Insurance - Property & Casualty,,,1514678400,899337600,2/1,,1,86400,,,1530316800,3440000000,1577750400,16,5056000000,0.12184,1.0,0.85,2,1.6264147,,0.09159,0.09159,0.23,buy,2.3,0.02644,0.15983,0.029,109.525,,Financial Services,1.0,346232000,0.0150999995,5228168,1531440000,4735655,0.0149,2.83,120.0,88.0,108.25,108.0,,,3612000000,10.432,6447000064,38935998464,9.519,,
AMAT,-0.16726887,0.15718329,,,1.0,1.180005,,2.0,6.943,,1.0,38.39,2.519,1534291200,77.773,0.376,0.268,5319000064,0.3091,7.691,2.377,40909029376,USD,,973583302,4.41,8.705215,1561750016,20700.0,,,0.45466998,6532000000,0.00354,0.78720003,Semiconductor Equipment & Materials,,,1509235200,1019001600,2/1,,1,86400,,,1532822400,3419000064,1572307200,22,3239000064,0.28340998,1.0,0.52,2,5.52931,,0.19869,0.19869,1.589,buy,1.9,0.16494,0.44,0.193,16.618,,Technology,3.0,982990976,0.0136,13409550,1531440000,15061436,0.0128,1.41,75.0,49.0,62.09,62.5,,,3984000000,4.053,5308000256,17208000512,3.265,,
AMG,-0.19941759,0.15718329,,,1.0,1.73881,,8.0,68.152,,9.0,142.15,890.636,1534291200,35.448,-0.026,-0.074,951900032,0.39623,11.243,4.455,10702573568,USD,,52944114,17.48,8.132151,601249984,4400.0,,,0.58271,1326000000,0.0074699996,0.94682,Asset Management,,,1514678400,1080604800,3/2,,1,86400,,,1530316800,710700032,1577750400,8,1303699968,0.35032,9.0,0.88,2,2.0857787,,0.29583,0.29583,889.727,buy,1.7,0.061440002,0.19976999,0.051,43.76,,Financial Services,8.0,53431900,0.012200001,650566,1531440000,1147356,0.0134000005,1.09,200.0,172.0,191.38,191.5,,,476900000,8.925,1882599936,2402400000,12.659,,
AMGN,0.052945495,0.15718329,,,1.0,1.606026,,5.0,22.972,,1.0,199.5,3.389,1534291200,231.384,0.196,0.067,12510000128,0.5395,10.564,5.7,132161503232,USD,,646255850,14.51,13.749138,8549125120,20800.0,,,0.83306,18926000000,0.0019200001,0.8084,Biotechnology,,,1514678400,943228800,2/1,,1,86400,,,1530316800,2364000000,1577750400,19,11294999552,0.45894,1.0,2.62,2,8.684485,,0.10195,0.10195,2.936,buy,2.3,0.09033,0.10139,0.043,32.938,,Healthcare,1.0,647272000,0.0167,10784032,1531440000,10314430,0.0162,4.4,228.0,179.0,204.26,205.0,,,29394999296,45.414,34496999424,23188000768,3.338,,
AMRB,Infinity,0.15718329,,,,0.319418,,,12.346,,,16.18,,1534291200,,0.086,-0.022,,0.0,,2.562,52694852,USD,,3747206,1.04,15.5576935,,100.0,,,0.0,20499000,0.12555,0.53064,Banks - Regional - US,,,1514678400,1228089600,1/1,,1,86400,,,1530316800,3339000,1577750400,2,5019000,0.31288,,1.11,2,1.3105459,,0.16232,0.16232,,hold,2.7,0.0050700004,0.043569997,0.036,3.383,,Financial Services,,5823340,0.00029999999,1904,1531440000,2433,0.0004,0.65,17.75,16.0,16.88,16.88,,,54814000,9.413,15500000,20570000,0.546,,
AMSF,0.11759508,0.15718329,,,1.0,0.723836,,2.0,23.187,,1.0,63.85,2.059,1534291200,,0.089,0.095,82645000,0.21903999,13.419,2.939,1109046912,USD,,18870914,3.19,20.015673,-777034240,436.0,,,0.28511998,108373000,0.01761,1.03729,Insurance - Property & Casualty,,,1514678400,,,,1,86400,,,1530316800,50351000,1577750400,4,126996000,0.21655001,4.0,1.87,2,2.753698,,0.13345,0.13345,1.533,buy,2.5,0.0328,0.108660005,0.061,19.665,,Financial Services,9.0,19260900,0.050300002,968491,1531440000,1030301,0.0585,15.03,70.0,61.0,66.75,68.0,,,127987000,6.663,0,377297984,2.611,,
AMTD,0.24017859,0.15718329,,,1.0,1.397752,,5.0,13.972,,2.0,54.69,1.131,1534291200,33.178,0.806,0.952,,0.0,,5.685,28095457280,USD,,272080569,3.94,13.88071,,9912.0,,,0.92695,3325000000,0.09184,0.92114997,Capital Markets,,,1506729600,931219200,3/1,,1,86400,,,1530316800,1230000000,1569801600,14,110000000,0.41926,4.0,0.55,2,3.914257,,0.24889,0.24889,1.128,buy,2.1,0.03638,0.18364,0.486,8.853,,Financial Services,8.0,567649984,0.019199999,10905041,1531440000,7919152,0.0414,5.07,77.0,60.0,68.32,68.25,,,6150000128,10.834,2632999936,4942000128,2.19,,
AMX,-0.12574202,0.15718329,,,,0.552694,,,2.52,,,16.85,0.822,1534291200,315.584,-0.955,-0.943,13575411712,0.26566,6.373,1.693,86521552896,MXN,,1518191131,1.13,14.911505,2856009984,189975.0,,,0.51277,525297789000,0.00027000002,0.120249994,Telecom Services,,,1514678400,1309478400,2/1,,1,86400,,,1530316800,-97230768,1577750400,16,10461438976,0.111219995,,0.93,2,6.686508,,-0.0019,-0.0019,0.642,hold,2.6,0.05065,-0.00147,0.031,15.6,,Communication Services,,66058600448,0.0023999999,8039769,1531440000,10304263,,3.26,21.0,14.6,18.86,19.0,,,4061533952,1.23,34444378112,51100016640,-0.04,,
ANCX,0.090406656,0.15718329,,,10.0,0.902036,,3.0,20.883,,8.0,27.58,,1534291200,,1.274,1.33,,0.0,,6.481,793546752,USD,,14451519,1.86,14.827957,,415.0,,,0.0,109545000,0.26609,0.48981,Banks - Regional - US,,,1514678400,1135641600,2/1,,1,86400,,,1530316800,27095000,1577750400,5,23253000,0.34649,8.0,2.03,2,1.3206915,,0.22129999,0.22129999,,buy,2.5,0.00954,0.06382,-0.022,5.954,,Financial Services,9.0,20797400,0.0286,594368,1531440000,568965,0.0392,12.38,31.0,29.0,30.4,31.0,,,124934000,6.007,338856000,122435000,1.318,,
ANTM,0.41456497,0.15718329,,,1.0,0.976808,,1.0,110.424,,4.0,266.34,1.525,1534291200,69.312,0.259,0.232,6082800128,0.067150004,10.911,0.733,66368606208,USD,,259657331,17.11,15.566335,4992387584,56000.0,,,0.2101,17812400000,0.0016500001,0.90310997,Health Care Plans,,,1514678400,1117584000,2/1,,1,86400,,,1530316800,4343499776,1577750400,18,3860600064,0.06084,2.0,1.13,2,2.4119756,,0.04795,0.04795,1.366,buy,1.9,0.048299998,0.1575,0.023,351.225,,Healthcare,5.0,259954000,0.0154,3995875,1531440000,3842782,0.0149,3.75,368.0,258.0,297.28,294.5,,,24222699520,93.181,19909900288,90580803584,16.432,,
AON,0.062473655,0.15718329,,,1.0,0.716714,,3.0,18.704,,9.0,151.08,1.073,1534291200,143.136,-0.934,-0.938,2270000128,0.20826,18.734,3.901,42525155328,USD,,237938123,9.14,16.52954,-597750016,50000.0,,,0.45275003,4208000000,0.01134,0.89009005,Insurance Brokers,,,1514678400,926985600,3/2,,1,86400,,,1530316800,834000000,1577750400,16,647000000,0.17706,8.0,1.42,2,8.077416,,0.07413,0.07413,0.27,hold,2.7,0.04434,0.17186001,0.082,43.548,,Financial Services,8.0,242655008,0.008,1948634,1531440000,1866560,0.008,2.52,173.0,138.0,155.38,154.0,,,561000000,2.312,6609999872,10899999744,3.203,,
APD,0.1104151,0.15718329,,,1.0,1.059731,,4.0,47.822,,2.0,166.24,2.396,1534291200,36.054,3.669,3.651,2812999936,0.31841,13.281,4.229,37358669824,USD,,218761591,8.2,20.273172,740924992,15000.0,,,0.30152,2434200000,0.00209,0.8805,Chemicals,,,1506729600,1475452800,1081/1000,,1,86400,,,1530316800,1476899968,1569801600,18,2572999936,0.21149999,4.0,2.04,2,3.4762247,,0.17132999,0.17132999,2.18,buy,2.0,0.06302,0.14877,0.065,40.331,,Basic Materials,7.0,219272000,0.0089,1962271,1531440000,1776854,0.009,1.61,215.0,168.0,190.89,190.0,,,3009799936,13.726,3897400064,8834400256,6.864,,
